# Odd core environment

This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- 'base3' and 'base2' representations of the odd core are given.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

n,oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71,m73
1702,851,1,19,1011112,1101010011,2,1,4,4,6,1,15,0,10,14,0,31,34,5,3,25,58,47,70,48
1703,1703,0,19,2100002,11010100111,2,3,2,9,0,3,12,1,21,29,1,22,26,11,7,51,56,28,70,24
1704,213,3,2,21220,11010101,0,3,3,4,5,9,4,6,10,27,28,8,41,25,1,36,30,12,0,67
1705,1705,0,48,2100011,11010101001,1,0,4,0,2,5,14,3,23,0,3,24,28,13,9,53,58,30,1,26
1706,853,1,2,1011121,1101010101,1,3,6,6,8,3,17,2,12,16,2,33,36,7,5,27,60,49,1,50
1707,1707,0,53,2100020,11010101011,0,2,6,2,4,7,16,5,25,2,5,26,30,15,11,55,60,32,3,28
1708,427,2,17,120211,110101011,1,2,0,9,11,2,9,13,21,24,20,17,40,4,3,14,0,25,1,62
1709,1709,0,17,2100022,11010101101,2,4,1,4,6,9,18,7,27,4,7,28,32,17,13,57,1,34,5,30
1710,855,1,17,1011200,1101010111,0,0,1,8,10,5,0,4,14,18,4,35,38,9,7,29,1,51,3,52
1711,1711,0,53,2100101,11010101111,1,1,3,6,8,11,1,9,0,6,9,30,34,19,15,0,3,36,7,32
1712,107,4,36,10222,1101011,2,2,2,8,3,5,12,15,20,14,33,25,21,13,1,48,46,40,36,34
1713,1713,0,7,2100110,11010110001,0,3,5,8,10,13,3,11,2,8,11,32,36,21,17,2,5,38,9,34
1714,857,1,7,1011202,1101011001,2,2,3,10,12,7,2,6,16,20,6,37,40,11,9,31,3,53,5,54
1715,1715,0,7,2100112,11010110011,2,0,0,10,12,15,5,13,4,10,13,34,38,23,19,4,7,40,11,36
1716,429,2,36,120220,110101101,0,4,2,0,0,4,11,15,23,26,22,19,42,6,5,16,2,27,3,64
1717,1717,0,36,2100121,11010110101,1,2,2,1,1,0,7,15,6,12,15,36,40,25,21,6,9,42,13,38
1718,859,1,53,1011211,1101011011,1,4,5,1,1,9,4,8,18,22,8,39,42,13,11,33,5,55,7,56
1719,1719,0,53,2100200,11010110111,0,4,4,3,3,2,9,17,8,14,17,38,42,27,23,8,11,44,15,40
1720,215,3,36,21222,11010111,2,0,5,6,7,11,6,8,12,29,30,10,0,27,3,38,32,14,2,69
1721,1721,0,17,2100202,11010111001,2,1,6,5,5,4,11,19,10,16,19,40,1,29,25,10,13,46,17,42
1722,861,1,36,1011220,1101011101,0,1,0,3,3,11,6,10,20,24,10,0,1,15,13,35,7,57,9,58
1723,1723,0,17,2100211,11010111011,1,3,1,7,7,6,13,21,12,18,21,1,3,31,27,12,15,48,19,44
1724,431,2,12,120222,110101111,2,1,4,2,2,6,13,17,25,28,24,21,1,8,7,18,4,29,5,66
1725,1725,0,12,2100220,11010111101,0,0,3,9,9,8,15,0,14,20,23,3,5,33,29,14,17,50,21,46
1726,863,1,12,1011222,1101011111,2,3,2,5,5,13,8,12,22,26,12,2,3,17,15,37,9,59,11,60
1727,1727,0,17,2100222,11010111111,2,2,5,0,11,10,17,2,16,22,25,5,7,35,31,16,19,52,23,48
1728,27,6,41,1000,11011,0,2,6,5,1,10,8,4,27,27,27,27,27,27,27,27,27,27,27,27
1729,1729,0,36,2101001,11011000001,1,4,0,2,0,12,0,4,18,24,27,7,9,37,33,18,21,54,25,50
1730,865,1,53,1012001,1101100001,1,0,4,7,7,15,10,14,24,28,14,4,5,19,17,39,11,61,13,62
1731,1731,0,53,2101010,11011000011,0,1,2,4,2,14,2,6,20,26,29,9,11,39,35,20,23,56,27,52
1732,433,2,7,121001,110110001,1,3,6,4,4,8,15,19,27,30,26,23,3,10,9,20,6,31,7,68
1733,1733,0,7,2101012,11011000101,2,3,4,6,4,16,4,8,22,28,31,11,13,41,37,22,25,58,29,54
1734,867,1,7,1012010,1101100011,0,2,6,9,9,0,12,16,26,30,16,6,7,21,19,41,13,63,15,64
1735,1735,0,36,2101021,11011000111,1,0,6,8,6,1,6,10,24,30,33,13,15,43,39,24,27,60,31,56
1736,217,3,7,22001,11011001,1,2,0,8,9,13,8,10,14,0,32,12,2,29,5,40,34,16,4,71
1737,1737,0,36,2101100,11011001001,0,2,1,10,8,3,8,12,26,1,35,15,17,45,41,26,29,62,33,58
1738,869,1,7,1012012,1101100101,2,4,1,0,11,2,14,18,28,1,18,8,9,23,21,43,15,65,17,66
1739,1739,0,17,2101102,11011001011,2,4,3,1,10,5,10,14,28,3,0,17,19,0,43,28,31,64,35,60
1740,435,2,7,121010,110110011,0,0,1,6,6,10,17,21,0,1,28,25,5,12,11,22,8,33,9,70
1741,1741,0,7,2101111,11011001101,1,1,5,3,12,7,12,16,1,5,2,19,21,2,45,30,33,66,37,62
1742,871,1,65,1012021,1101100111,1,1,3,2,0,4,16,20,1,3,20,10,11,25,23,45,17,0,19,68
1743,1743,0,65,2101120,11011001111,0,3,0,5,1,9,14,18,3,7,4,21,23,4,47,32,35,1,39,64
1744,109,4,41,11001,1101101,1,4,4,10,5,7,14,17,22,16,35,27,23,15,3,50,48,42,38,36
1745,1745,0,53,2101122,11011010001,2,0,2,7,3,11,16,20,5,9,6,23,25,6,49,34,37,3,41,66
1746,873,1,53,1012100,1101101001,0,3,5,4,2,6,18,22,3,5,22,12,13,27,25,47,19,2,21,70
1747,1747,0,53,2101201,11011010011,1,2,4,9,5,13,18,22,7,11,8,25,27,8,51,36,39,5,43,68
1748,437,2,41,121012,110110101,2,2,3,8,8,12,0,0,2,3,30,27,7,14,13,24,10,35,11,72
1749,1749,0,41,2101210,11011010101,0,4,6,0,7,15,1,1,9,13,10,27,29,10,0,38,41,7,45,70
1750,875,1,7,1012102,1101101011,2,0,0,6,4,8,1,1,5,7,24,14,15,29,27,49,21,4,23,72
1751,1751,0,7,2101212,11011010111,2,1,1,2,9,0,3,3,11,15,12,29,31,12,2,40,43,9,47,72
1752,219,3,17,22010,11011011,0,4,2,10,11,15,10,12,16,2,34,14,4,31,7,42,36,18,6,0
1753,1753,0,17,2101221,11011011001,1,3,3,4,11,2,5,5,13,17,14,31,33,14,4,42,45,11,49,1
1754,877,1,17,1012111,1101101101,1,2,2,8,6,10,3,3,7,9,26,16,17,31,29,51,23,6,25,1
1755,1755,0,12,2102000,11011011011,0,0,5,6,0,4,7,7,15,19,16,33,35,16,6,44,47,13,51,3
1756,439,2,17,121021,110110111,1,4,5,10,10,14,2,2,4,5,32,29,9,16,15,26,12,37,13,1
1757,1757,0,17,2102002,11011011101,2,2,0,8,2,6,9,9,17,21,18,35,37,18,8,46,49,15,53,5
1758,879,1,53,1012120,1101101111,0,4,4,10,8,12,5,5,9,11,28,18,19,33,31,53,25,8,27,3
1759,1759,0,53,2102011,11011011111,1,4,2,10,4,8,11,11,19,23,20,37,39,20,10,48,51,17,55,7
1760,55,5,41,2001,110111,1,0,6,0,3,4,17,9,26,24,18,14,12,8,2,55,55,55,55,55
1761,1761,0,36,2102020,11011100001,0,1,4,1,6,10,13,13,21,25,22,39,41,22,12,50,53,19,57,9
1762,881,1,41,1012122,1101110001,2,1,6,1,10,14,7,7,11,13,30,20,21,35,33,55,27,10,29,5
1763,1763,0,41,2102022,11011100011,2,3,6,3,8,12,15,15,23,27,24,0,0,24,14,52,55,21,59,11
1764,441,2,7,121100,110111001,0,1,0,1,12,16,4,4,6,7,34,31,11,18,17,28,14,39,15,3
1765,1765,0,7,2102101,11011100101,1,0,1,5,10,14,17,17,25,29,26,2,2,26,16,54,57,23,61,13
1766,883,1,7,1012201,1101110011,1,3,1,3,12,16,9,9,13,15,32,22,23,37,35,57,29,12,31,7
1767,1767,0,53,2102110,11011100111,0,2,3,7,12,16,0,19,27,0,28,4,4,28,18,56,59,25,63,15
1768,221,3,41,22012,11011101,2,1,4,1,0,0,12,14,18,4,36,16,6,33,9,44,38,20,8,2
1769,1769,0,17,2102112,11011101001,2,4,5,9,1,1,2,21,0,2,30,6,6,30,20,58,0,27,65,17
1770,885,1,41,1012210,1101110101,0,0,3,5,1,1,11,11,15,17,34,24,25,39,37,0,31,14,33,9
1771,1771,0,17,2102121,11011101011,1,1,0,0,3,3,4,0,2,4,32,8,8,32,22,1,2,29,67,19
1772,443,2,17,121102,110111011,2,3,2,3,1,1,6,6,8,9,36,33,13,20,19,30,16,41,17,5
1773,1773,0,17,2102200,11011101101,0,3,2,2,5,5,6,2,4,6,34,10,10,34,24,3,4,31,69,21
1774,887,1,17,1012212,1101110111,2,2,5,7,3,3,13,13,17,19,36,26,27,41,39,2,33,16,35,11
1775,1775,0,29,2102202,11011101111,2,0,4,4,7,7,8,4,6,8,36,12,12,36,26,5,6,33,0,23
1776,111,4,24,11010,1101111,0,1,6,1,7,9,16,19,24,18,0,29,25,17,5,52,50,44,40,38
1777,1777,0,41,2102211,11011110001,1,2,6,6,9,9,10,6,8,10,1,14,14,38,28,7,8,35,2,25
1778,889,1,53,1012221,1101111001,1,4,0,9,5,5,15,15,19,21,1,28,29,43,41,4,35,18,37,13
1779,1779,0,53,2102220,11011110011,0,4,1,8,11,11,12,8,10,12,3,16,16,40,30,9,10,37,4,27
1780,445,2,24,121111,110111101,1,0,4,5,3,3,8,8,10,11,1,35,15,22,21,32,18,43,19,7
1781,1781,0,24,2102222,11011110101,2,1,3,10,0,13,14,10,12,14,5,18,18,42,32,11,12,39,6,29
1782,891,1,14,1020000,1101111011,0,1,2,0,7,7,17,17,21,23,3,30,31,45,43,6,37,20,39,15
1783,1783,0,14,2110001,11011110111,1,3,5,1,2,15,16,12,14,16,7,20,20,44,34,13,14,41,8,31
1784,223,3,24,22021,11011111,1,3,6,3,2,2,14,16,20,6,1,18,8,35,11,46,40,22,10,4
1785,1785,0,7,2110010,11011111001,0,0,0,3,4,0,18,14,16,18,9,22,22,46,36,15,16,43,10,33
1786,893,1,24,1020002,1101111101,2,3,4,2,9,9,0,19,23,25,5,32,33,0,45,8,39,22,41,17
1787,1787,0,14,2110012,11011111011,2,2,2,5,6,2,1,16,18,20,11,24,24,1,38,17,18,45,12,35
1788,447,2,34,121120,110111111,0,2,6,7,5,5,10,10,12,13,3,37,17,24,23,34,20,45,21,9
1789,1789,0,34,2110021,11011111101,1,4,4,7,8,4,3,18,20,22,13,26,26,3,40,19,20,47,14,37
1790,895,1,34,1020011,1101111111,1,0,6,4,11,11,2,21,25,27,7,34,35,2,47,10,41,24,43,19
1791,1791,0,34,2110100,11011111111,0,1,6,9,10,6,5,20,22,24,15,28,28,5,42,21,22,49,16,39
1792,7,8,5,21,111,1,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1793,1793,0,41,2110102,11100000001,2,3,1,0,12,8,7,22,24,26,17,30,30,7,44,23,24,51,18,41
1794,897,1,22,1020020,1110000001,0,2,1,6,0,13,4,0,27,29,9,36,37,4,49,12,43,26,45,21
1795,1795,0,22,2110111,11100000011,1,0,3,2,1,10,9,1,26,28,19,32,32,9,46,25,26,53,20,43
1796,449,2,41,121122,111000001,2,4,1,9,7,7,12,12,14,15,5,39,19,26,25,36,22,47,23,11
1797,1797,0,41,2110120,11100000101,0,2,5,4,3,12,11,3,28,30,21,34,34,11,48,27,28,55,22,45
1798,899,1,41,1020022,1110000011,2,4,3,8,2,15,6,2,0,0,11,38,39,6,51,14,45,28,47,23
1799,1799,0,22,2110122,11100000111,2,4,0,6,5,14,13,5,1,1,23,36,36,13,50,29,30,57,24,47
1800,225,3,17,22100,11100001,0,0,1,5,4,4,16,18,22,8,3,20,10,37,13,48,42,24,12,6
1801,1801,0,58,2110201,11100001001,1,1,2,8,7,16,15,7,3,3,25,38,38,15,52,31,32,59,26,49
1802,901,1,17,1020101,1110000101,1,1,5,10,4,0,8,4,2,2,13,40,41,8,0,16,47,30,49,25
1803,1803,0,12,2110210,11100001011,0,3,4,10,9,1,17,9,5,5,27,40,40,17,1,33,34,61,28,51
1804,451,2,17,121201,111000011,1,1,3,0,9,9,14,14,16,17,7,0,21,28,27,38,24,49,25,13
1805,1805,0,17,2110212,11100001101,2,0,6,1,11,3,0,11,7,7,29,1,42,19,3,35,36,63,30,53
1806,903,1,41,1020110,1110000111,0,3,0,1,6,2,10,6,4,4,15,1,0,10,2,18,49,32,51,27
1807,1807,0,41,2110221,11100001111,1,2,1,3,0,5,2,13,9,9,31,3,1,21,5,37,38,65,32,55
1808,113,4,2,11012,1110001,2,3,1,3,9,11,18,21,26,20,2,31,27,19,7,54,52,46,42,40
1809,1809,0,17,2111000,11100010001,0,4,3,5,2,7,4,15,11,11,33,5,3,23,7,39,40,0,34,57
1810,905,1,22,1020112,1110001001,2,0,2,3,8,4,12,8,6,6,17,3,2,12,4,20,51,34,53,29
1811,1811,0,22,2111002,11100010011,2,1,5,7,4,9,6,17,13,13,35,7,5,25,9,41,42,2,36,59
1812,453,2,2,121210,111000101,0,3,5,2,11,11,16,16,18,19,9,2,23,30,29,40,26,51,27,15
1813,1813,0,2,2111011,11100010101,1,3,0,9,6,11,8,19,15,15,0,9,7,27,11,43,44,4,38,61
1814,907,1,17,1020121,1110001011,1,2,4,5,10,6,14,10,8,8,19,5,4,14,6,22,53,36,55,31
1815,1815,0,17,2111020,11100010111,0,0,2,0,8,13,10,21,17,17,2,11,9,29,13,45,46,6,40,63
1816,227,3,2,22102,11100011,2,2,3,7,6,6,18,20,24,10,5,22,12,39,15,50,44,26,14,8
1817,1817,0,22,2111022,11100011001,2,2,4,2,10,15,12,0,19,19,4,13,11,31,15,47,48,8,42,65
1818,909,1,2,1020200,1110001101,0,4,6,7,12,8,16,12,10,10,21,7,6,16,8,24,55,38,57,33
1819,1819,0,58,2111101,11100011011,1,4,6,4,12,0,14,2,21,21,6,15,13,33,17,49,50,10,44,67
1820,455,2,12,121212,111000111,2,0,0,4,0,13,18,18,20,21,11,4,25,32,31,42,28,53,29,17
1821,1821,0,12,2111110,11100011101,0,1,1,6,1,2,16,4,23,23,8,17,15,35,19,51,52,12,46,69
1822,911,1,12,1020202,1110001111,2,1,1,9,1,10,18,14,12,12,23,9,8,18,10,26,57,40,59,35
1823,1823,0,58,2111112,11100011111,2,3,3,8,3,4,18,6,25,25,10,19,17,37,21,53,54,14,48,71
1824,57,5,10,2010,111001,0,2,1,2,5,6,0,11,28,26,20,16,14,10,4,57,57,57,57,57
1825,1825,0,12,2111121,11100100001,1,0,5,10,5,6,1,8,27,27,12,21,19,39,23,55,56,16,50,0
1826,913,1,46,1020211,1110010001,1,3,3,0,3,12,1,16,14,14,25,11,10,20,12,28,59,42,61,37
1827,1827,0,46,2111200,11100100011,0,2,0,1,7,8,3,10,0,29,14,23,21,41,25,57,58,18,52,2
1828,457,2,46,121221,111001001,1,2,2,6,2,15,1,20,22,23,13,6,27,34,33,44,30,55,31,19
1829,1829,0,46,2111202,11100100101,2,4,2,3,9,10,5,12,2,0,16,25,23,43,27,0,60,20,54,4
1830,915,1,46,1020220,1110010011,0,0,5,2,5,14,3,18,16,16,27,13,12,22,14,30,0,44,63,39
1831,1831,0,22,2111211,11100100111,1,1,4,5,11,12,7,14,4,2,18,27,25,45,29,2,1,22,56,6
1832,229,3,10,22111,11100101,1,4,5,9,8,8,1,22,26,12,7,24,14,41,17,52,46,28,16,10
1833,1833,0,12,2111220,11100101001,0,3,6,7,0,14,9,16,6,4,20,29,27,0,31,4,3,24,58,8
1834,917,1,10,1020222,1110010101,2,2,0,4,7,16,5,20,18,18,29,15,14,24,16,32,2,46,65,41
1835,1835,0,46,2111222,11100101011,2,0,1,9,2,16,11,18,8,6,22,31,29,2,33,6,5,26,60,10
1836,459,2,46,122000,111001011,0,4,4,8,4,0,3,22,24,25,15,8,29,36,35,46,32,57,33,21
1837,1837,0,46,2112001,11100101101,1,2,3,0,4,1,13,20,10,8,24,33,31,4,35,8,7,28,62,12
1838,919,1,46,1021001,1110010111,1,4,2,6,9,1,7,22,20,20,31,17,16,26,18,34,4,48,67,43
1839,1839,0,58,2112010,11100101111,0,4,5,2,6,3,15,22,12,10,26,35,33,6,37,10,9,30,64,14
1840,115,4,10,11021,1110011,1,0,3,5,11,13,1,0,28,22,4,33,29,21,9,56,54,48,44,42
1841,1841,0,46,2112012,11100110001,2,1,0,4,8,5,17,1,14,12,28,37,35,8,39,12,11,32,66,16
1842,921,1,46,1021010,1110011001,0,1,4,8,11,3,9,1,22,22,33,19,18,28,20,36,6,50,69,45
1843,1843,0,46,2112021,11100110011,1,3,2,6,10,7,0,3,16,14,30,39,37,10,41,14,13,34,68,18
1844,461,2,10,122002,111001101,2,1,6,10,6,2,5,1,26,27,17,10,31,38,37,48,34,59,35,23
1845,1845,0,10,2112100,11100110101,0,0,4,8,12,9,2,5,18,16,32,0,39,12,43,16,15,36,70,20
1846,923,1,22,1021012,1110011011,2,3,6,10,0,5,11,3,24,24,35,21,20,30,22,38,8,52,0,47
1847,1847,0,22,2112102,11100110111,2,2,6,10,1,11,4,7,20,18,34,2,41,14,45,18,17,38,1,22
1848,231,3,46,22120,11100111,0,1,0,0,10,10,3,1,28,14,9,26,16,43,19,54,48,30,18,12
1849,1849,0,22,2112111,11100111001,1,4,1,1,3,13,6,9,22,20,36,4,0,16,47,20,19,40,3,24
1850,925,1,46,1021021,1110011101,1,0,1,1,2,7,13,5,26,26,0,23,22,32,24,40,10,54,2,49
1851,1851,0,46,2112120,11100111011,0,1,3,3,5,15,8,11,24,22,1,6,2,18,49,22,21,42,5,26
1852,463,2,46,122011,111001111,1,3,1,1,8,4,7,3,28,29,19,12,33,40,39,50,36,61,37,25
1853,1853,0,46,2112122,11100111101,2,3,5,5,7,0,10,13,26,24,3,8,4,20,51,24,23,44,7,28
1854,927,1,41,1021100,1110011111,0,2,3,3,4,9,15,7,28,28,2,25,24,34,26,42,12,56,4,51
1855,1855,0,41,2112201,11100111111,1,0,0,7,9,2,12,15,28,26,5,10,6,22,0,26,25,46,9,30
1856,29,6,5,1002,11101,2,4,1,7,3,12,10,6,0,29,29,29,29,29,29,29,29,29,29,29
1857,1857,0,10,2112210,11101000001,0,2,2,9,11,4,14,17,1,28,7,12,8,24,2,28,27,48,11,32
1858,929,1,46,1021102,1110100001,2,4,5,5,6,11,17,9,1,30,4,27,26,36,28,44,14,58,6,53
1859,1859,0,46,2112212,11101000011,2,4,4,0,0,6,16,19,3,30,9,14,10,26,4,30,29,50,13,34
1860,465,2,10,122020,111010001,0,0,3,3,10,6,9,5,1,0,21,14,35,42,41,52,38,63,39,27
1861,1861,0,10,2112221,11101000101,1,1,6,2,2,8,18,21,5,1,11,16,12,28,6,32,31,52,15,36
1862,931,1,10,1021111,1110100011,1,1,0,7,8,13,0,11,3,1,6,29,28,38,30,46,16,60,8,55
1863,1863,0,22,2120000,11101000111,0,3,1,4,4,10,1,0,7,3,13,18,14,30,8,34,33,54,17,38
1864,233,3,29,22122,11101001,2,3,2,2,12,12,5,3,1,16,11,28,18,45,21,56,50,32,20,14
1865,1865,0,22,2120002,11101001001,2,0,3,6,6,12,3,2,9,5,15,20,16,32,10,36,35,56,19,40
1866,933,1,29,1021120,1110100101,0,3,2,9,10,15,2,13,5,3,8,31,30,40,32,48,18,62,10,57
1867,1867,0,10,2120011,11101001011,1,2,5,8,8,14,5,4,11,7,17,22,18,34,12,38,37,58,21,42
1868,467,2,29,122022,111010011,2,2,5,5,12,8,11,7,3,2,23,16,37,44,43,54,40,65,41,29
1869,1869,0,29,2120020,11101001101,0,4,0,10,10,16,7,6,13,9,19,24,20,36,14,40,39,60,23,44
1870,935,1,46,1021122,1110100111,2,0,4,0,12,0,4,15,7,5,10,33,32,42,34,50,20,64,12,59
1871,1871,0,46,2120022,11101001111,2,1,2,1,12,1,9,8,15,11,21,26,22,38,16,42,41,62,25,46
1872,117,4,5,11100,1110101,0,2,5,7,0,15,3,2,1,24,6,35,31,23,11,58,56,50,46,44
1873,1873,0,29,2120101,11101010001,1,3,4,3,1,3,11,10,17,13,23,28,24,40,18,44,43,64,27,48
1874,937,1,63,1021201,1110101001,1,2,6,2,1,2,6,17,9,7,12,35,34,44,36,52,22,66,14,61
1875,1875,0,63,2120110,11101010011,0,0,6,5,3,5,13,12,19,15,25,30,26,42,20,46,45,66,29,50
1876,469,2,5,122101,111010101,1,4,0,7,1,10,13,9,5,4,25,18,39,46,45,56,42,0,43,31
1877,1877,0,5,2120112,11101010101,2,2,1,7,5,7,15,14,21,17,27,32,28,44,22,48,47,1,31,52
1878,939,1,29,1021210,1110101011,0,4,1,4,3,4,8,19,11,9,14,37,36,46,38,54,24,1,16,63
1879,1879,0,29,2120121,11101010111,1,4,3,9,7,9,17,16,23,19,29,34,30,46,24,50,49,3,33,54
1880,235,3,46,22201,11101011,1,0,4,4,1,14,7,5,3,18,13,30,20,0,23,58,52,34,22,16
1881,1881,0,10,2120200,11101011001,0,1,5,0,9,11,0,18,25,21,31,36,32,1,26,52,51,5,35,56
1882,941,1,46,1021212,1110101101,2,1,3,6,5,6,10,21,13,11,16,39,38,1,40,56,26,3,18,65
1883,1883,0,29,2120202,11101011011,2,3,0,2,11,13,2,20,27,23,33,38,34,3,28,54,53,7,37,58
1884,471,2,46,122110,111010111,0,1,2,9,3,12,15,11,7,6,27,20,41,1,47,58,44,2,45,33
1885,1885,0,46,2120211,11101011101,1,0,2,4,0,15,4,22,0,25,35,40,36,5,30,56,55,9,39,60
1886,943,1,10,1021221,1110101111,1,3,5,8,7,8,12,0,15,13,18,0,40,3,42,58,28,5,20,67
1887,1887,0,10,2120220,11101011111,0,2,4,6,2,0,6,1,2,27,0,1,38,7,32,58,57,11,41,62
1888,59,5,10,2012,111011,2,4,3,4,7,8,2,13,1,28,22,18,16,12,6,0,59,59,59,59
1889,1889,0,27,2120222,11101100001,2,4,6,8,4,2,8,3,4,29,2,3,40,9,34,1,59,13,43,64
1890,945,1,10,1022000,1110110001,0,0,0,10,9,10,14,2,17,15,20,2,42,5,44,1,30,7,22,69
1891,1891,0,10,2121001,11101100011,1,1,1,10,6,4,10,5,6,0,4,5,42,11,36,3,0,15,45,66
1892,473,2,10,122112,111011001,2,3,4,0,5,14,17,13,9,8,29,22,0,3,49,1,46,4,47,35
1893,1893,0,10,2121010,11101100101,0,3,3,1,8,6,12,7,8,2,6,7,1,13,38,5,2,17,47,68
1894,947,1,10,1022002,1110110011,2,2,2,1,11,12,16,4,19,17,22,4,1,7,46,3,32,9,24,71
1895,1895,0,63,2121012,11101100111,2,0,5,3,10,8,14,9,10,4,8,9,3,15,40,7,4,19,49,70
1896,237,3,10,22210,11101101,0,2,6,6,3,16,9,7,5,20,15,32,22,2,25,1,54,36,24,18
1897,1897,0,22,2121021,11101101001,1,2,0,5,12,10,16,11,12,6,10,11,5,17,42,9,6,21,51,72
1898,949,1,10,1022011,1110110101,1,4,4,3,0,14,18,6,21,19,24,6,3,9,48,5,34,11,26,0
1899,1899,0,22,2121100,11101101011,0,4,2,7,1,12,18,13,14,8,12,13,7,19,44,11,8,23,53,1
1900,475,2,7,122121,111011011,1,0,6,2,7,16,0,15,11,10,31,24,2,5,51,3,48,6,49,37
1901,1901,0,7,2121102,11101101101,2,1,4,9,3,14,1,15,16,10,14,15,9,21,46,13,10,25,55,3
1902,951,1,7,1022020,1110110111,0,1,6,5,2,16,1,8,23,21,26,8,5,11,50,7,36,13,28,2
1903,1903,0,46,2121111,11101101111,1,3,6,0,5,16,3,17,18,12,16,17,11,23,48,15,12,27,57,5
1904,119,4,10,11102,1110111,2,4,0,9,2,0,5,4,3,26,8,37,33,25,13,1,58,52,48,46
1905,1905,0,10,2121120,11101110001,0,0,1,2,7,1,5,19,20,14,18,19,13,25,50,17,14,29,59,7
1906,953,1,7,1022022,1110111001,2,3,1,7,4,1,3,10,25,23,28,10,7,13,52,9,38,15,30,4
1907,1907,0,7,2121122,11101110011,2,2,3,4,9,3,7,21,22,16,20,21,15,27,52,19,16,31,61,9
1908,477,2,10,122200,111011101,0,2,1,4,9,1,2,17,13,12,33,26,4,7,0,5,50,8,51,39
1909,1909,0,10,2121201,11101110101,1,4,5,6,11,5,9,0,24,18,22,23,17,29,1,21,18,33,63,11
1910,955,1,7,1022101,1110111011,1,0,3,9,6,3,5,12,27,25,30,12,9,15,1,11,40,17,32,6
1911,1911,0,7,2121210,11101110111,0,1,0,8,0,7,11,2,26,20,24,25,19,31,3,23,20,35,65,13
1912,239,3,17,22212,11101111,2,4,1,8,5,1,11,9,7,22,17,34,24,4,27,3,56,38,26,20
1913,1913,0,27,2121212,11101111001,2,3,2,10,2,9,13,4,28,22,26,27,21,33,5,25,22,37,67,15
1914,957,1,17,1022110,1110111101,0,2,5,0,8,5,7,14,0,27,32,14,11,17,3,13,42,19,34,8
1915,1915,0,63,2121221,11101111011,1,0,4,1,4,11,15,6,1,24,28,29,23,35,7,27,24,39,69,17
1916,479,2,17,122202,111011111,2,4,3,6,11,3,4,19,15,14,35,28,6,9,2,7,52,10,53,41
1917,1917,0,17,2122000,11101111101,0,2,6,3,6,13,17,8,3,26,30,31,25,37,9,29,26,41,0,19
1918,959,1,46,1022112,1110111111,2,4,0,2,10,7,9,16,2,29,34,16,13,19,5,15,44,21,36,10
1919,1919,0,46,2122002,11101111111,2,4,1,5,8,15,0,10,5,28,32,33,27,39,11,31,28,43,2,21
1920,15,7,5,120,1111,0,0,1,4,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1921,1921,0,51,2122011,11110000001,1,1,3,7,10,0,2,12,7,30,34,35,29,41,13,33,30,45,4,23
1922,961,1,15,1022121,1111000001,1,1,2,4,12,9,11,18,4,0,36,18,15,21,7,17,46,23,38,12
1923,1923,0,15,2122020,11110000011,0,3,5,9,12,2,4,14,9,1,36,37,31,43,15,35,32,47,6,25
1924,481,2,15,122211,111100001,1,1,5,8,0,5,6,21,17,16,0,30,8,11,4,9,54,12,55,43
1925,1925,0,15,2122022,11110000101,2,0,0,0,1,4,6,16,11,3,1,39,33,45,17,37,34,49,8,27
1926,963,1,15,1022200,1111000011,0,3,4,6,1,11,13,20,6,2,1,20,17,23,9,19,48,25,40,14
1927,1927,0,15,2122101,11110000111,1,2,2,2,3,6,8,18,13,5,3,0,35,0,19,39,36,51,10,29
1928,241,3,5,22221,11110001,1,1,3,10,7,3,13,11,9,24,19,36,26,6,29,5,58,40,28,22
1929,1929,0,17,2122110,11110001001,0,4,4,4,5,8,10,20,15,7,5,2,37,2,21,41,38,53,12,31
1930,965,1,5,1022202,1111000101,2,0,6,8,3,13,15,22,8,4,3,22,19,25,11,21,50,27,42,16
1931,1931,0,51,2122112,11110001011,2,1,6,6,7,10,12,22,17,9,7,4,39,4,23,43,40,55,14,33
1932,483,2,5,122220,111100011,0,3,0,10,2,7,8,0,19,18,2,32,10,13,6,11,56,14,57,45
1933,1933,0,5,2122121,11110001101,1,3,1,8,9,12,14,1,19,11,9,6,41,6,25,45,42,57,16,35
1934,967,1,51,1022211,1111000111,1,2,1,10,5,15,17,1,10,6,5,24,21,27,13,23,52,29,44,18
1935,1935,0,51,2122200,11110001111,0,0,3,10,11,14,16,3,21,13,11,8,0,8,27,47,44,59,18,37
1936,121,4,34,11111,1111001,1,1,2,0,4,2,7,6,5,28,10,39,35,27,15,3,60,54,50,48
1937,1937,0,15,2122202,11110010001,2,2,5,1,0,16,18,5,23,15,13,10,2,10,29,49,46,61,20,39
